file_num,file_name
1710,금융채권
17110,원산
17111,유도
17112,이모
17113,입학
17114,취학
17115,입교
17116,입학식
17117,인형
17118,꼭두각시
17119,오빠
1711,금전등록기
17120,오라버니
17121,영결식
17122,발인
17123,서점
17124,책방
17125,일출
17126,동
17127,아침
17128,해가돋다
17129,글
1712,노무비비율
17130,글자
17131,자
17132,회개
17133,허술하다
17134,월
17135,달
17136,별
17137,대화
17138,대담
17139,대다수
1713,녹색성장
17140,대부분
17141,주로
17142,세대
17143,후대
17144,대
17145,영웅
17146,감싸다
17147,둘러싸다
17148,에워싸다
17149,골키퍼
1714,능률급
17150,젖다
17151,적시다
17152,물들다
17153,스미다
17154,스며들다
17155,묻다
17156,대령
17157,들키다
17158,발각
17159,꿀벌
1715,단기금리
17160,절정
17161,정상
17162,정점
17163,끈기
17164,끈덕지다
17165,끈질기다
17166,나비
17167,넘어가다
17168,서
17169,저물다
1716,단자
17170,지다
17171,뜻밖에
17172,의외
17173,혼령
17174,심령
17175,영혼
17176,혼
17177,호랑이
17178,범
17179,형수
1717,당좌예금
17180,행인
17181,햇수
17182,연수
17183,합당하다
17184,한국
17185,대한민국
17186,학급
17187,학반
17188,하야
17189,사임
1718,가르멜회
17190,필리핀
17191,승강기
17192,엘리베이터
17193,순서
17194,목차
17195,순번
17196,순위
17197,절차
17198,차례
17199,프로그램
1719,감실
171,존대법
17200,사격
17201,부피
17202,양
17203,용적
17204,체적
17205,천명
17206,가시다
17207,사라지다
17208,상실
17209,당선자
1720,마진
17210,당선인
17211,동해
17212,과목
17213,강좌
17214,교과
17215,학과목
17216,교과목
17217,삐다
17218,신문
17219,수영장
1721,만기
17220,광택
17221,광
17222,달러
17223,뉘우치다
17224,파랑
17225,청
17226,청색
17227,파랗다
17228,푸르다
17229,친권
1722,매출
17230,가렵다
17231,긁다
17232,갈다
17233,헛소문
17234,다이아몬드
17235,금강석
17236,다이아
17237,장롱
17238,스코틀랜드
17239,회계
1723,무역
17240,재정
17241,출납
17242,수지
17243,조명
17244,판단
17245,이모부
17246,남녀평등
17247,양성평등
17248,통합교육
17249,요금
1724,교무금
17250,값
17251,사용료
17252,동거
17253,지난주
17254,작주
17255,전주
17256,자식
17257,자녀
17258,교차점
17259,결단
1725,교황선거
17260,장어
17261,기쁨
17262,기쁘다
17263,없어지다
17264,징그럽다
17265,찾다
17266,월급쟁이
17267,봉급생활자
17268,샐러리맨
17269,자각
1726,구세주
17270,화장실
17271,변소
17272,자시다
17273,잡수다
17274,잔
17275,컵
17276,비전
17277,경악
17278,깜짝
17279,놀라다
1727,보통예금
17280,숙소
17281,죄수
17282,지리산
17283,재활
17284,레몬
17285,형제
17286,머리핀
17287,통보
17288,알리다
17289,보내다
1728,부도
17290,파견
17291,먹
17292,먹을갈다
17293,혀
17294,혓바닥
17295,만화
17296,백제
17297,격일
17298,경상도
17299,횡령죄
1729,부도어음
172,존칭어
17300,버섯
17301,건조
17302,시민
17303,노아
17304,퍼지다
17305,만연
17306,분산
17307,유포
17308,해산
17309,해체
1730,부동산피에프대출
17310,번지다
17311,옮다
17312,흩어지다
17313,불허
17314,빗다
17315,엑스선
17316,엑스레이
17317,거의
17318,거개
17319,대부분
1731,굳셈
17320,주로
17321,영원
17322,무궁
17323,길이
17324,불후
17325,영구
17326,영영
17327,양심
17328,어울리다
17329,백화
1732,그리스도론
17330,혈기
17331,가르치다
17332,가르침
17333,교육
17334,교수하다
17335,소멸시효
17336,칼
17337,나이프
17338,체념
17339,기권
1733,물가억제정책
17340,포기
17341,그만둠
17342,짜다
17343,소금
17344,간
17345,깐깐하다
17346,까다롭다
17347,#NAME?
17348,#NAME?
17349,시청
1734,물가정책
17350,고속철도
17351,고속철
17352,연수
17353,수련
17354,돼지고기
17355,미니스커트
17356,주님
17357,전문가
17358,베테랑
17359,인디언
1735,물가지수
17360,원피스
17361,먹이다
17362,낙선
17363,귀신鬼神같이사라지다
17364,바늘
17365,무한
17366,굴구멍
17367,월세
17368,사립
17369,맡기다
1736,물가파동
17370,소장
17371,놓다
17372,놓아두다
17373,두다
17374,접시
17375,주민
17376,거주민
17377,지갑
17378,솜
17379,주소
1737,물가하락
17380,지저귀다
17381,주둥이
17382,부리
17383,마찬가지
17384,피장파장
17385,매일반
17386,매한가지
17387,ㅑ
17388,고등
17389,자음
1738,물류비용
17390,물건
17391,상품
17392,표창
17393,포상
17394,포도주
17395,ㅍ
17396,보물
17397,보석
17398,보화
17399,정치인
1739,물물교환
173,종결어미
17400,정치가
17401,지폐
17402,현금
17403,현찰
17404,파키스탄
17405,ㅡ
17406,알바니아
17407,소주
17408,틀렸다
17409,파면
1740,미불
17410,해고
17411,누나
17412,누님
17413,대만
17414,타이완
17415,예
17416,끄덕이다
17417,본부
17418,여성
17419,부녀
1741,미불금
17420,부녀자
17421,여인
17422,여자
17423,계집
17424,불고기
17425,케이크
17426,콜라
17427,사무소
17428,통조림
17429,감정
1742,미수금
17430,기분
17431,정서
17432,떡
17433,선조
17434,조상
17435,소녀
17436,소란
17437,소요
17438,소음
17439,야단
1743,미지급금
17440,요란
17441,시끄럽다
17442,작위
17443,가방
17444,들다
17445,복지
17446,복리
17447,든지
17448,든가
17449,충신
1744,미지급비용
17450,진급
17451,철부지
17452,냉면
17453,덴마크
17454,지름길
17455,위성
17456,인공위성
17457,내리누르다
17458,자메이카
17459,북한
1745,민간기업체
17460,이북
17461,개다
17462,개키다
17463,싸다
17464,포장
17465,개의
17466,막내아들
17467,막내
17468,관광객
17469,절약
1746,민간무역
17470,검약
17471,그만
17472,그만이다
17473,국가
17474,가락지
17475,반지
17476,남쪽
17477,남
17478,따뜻하다
17479,봄
1747,민간자금
17480,포근하다
17481,노비
17482,노예
17483,심부름
17484,남자권사
17485,대위
17486,런던
17487,마시다
17488,선교사
17489,첩
1748,민간투자
17490,여름
17491,주하
17492,낚다
17493,무치다
17494,주다
17495,내밀다
17496,내주다
17497,건네주다
17498,제공
17499,교부
1749,민영기업
174,종성
17500,고조할머니
17501,물
17502,고급
17503,젊은이
17504,청년
17505,판이하다
17506,다르다
17507,육십
17508,예순
17509,오전
1750,민족자본
17510,상오
17511,승진
17512,오르다
17513,버튼
17514,포옹
17515,품
17516,껴안다
17517,끌어안다
17518,안다
17519,품다
1751,바이어
17520,스타킹
17521,뜨다
17522,동
17523,해돋이
17524,언덕
17525,구릉
17526,없다
17527,비다
17528,기관지
17529,교장
1752,바이어
17530,여덟
17531,팔
17532,고등학생
17533,고교생
17534,외동딸
17535,무남독녀
17536,외딸
17537,위반
17538,위배
17539,따귀
1753,바터무역
17540,승차권
17541,차표
17542,표
17543,시도
17544,해보다
17545,보이다
17546,부모님
17547,부모
17548,양친
17549,어버이
1754,반덤핑관세
17550,삼월
17551,서해
17552,창원
17553,창원시
17554,첫날
17555,초일
17556,말레이시아
17557,노리다
17558,계약서
17559,사관
1755,반등
17560,장교
17561,도입
17562,평안남도
17563,포도
17564,존재가없다
17565,진동
17566,오이
17567,외할아버지
17568,외조부
17569,원래
1756,받을어음
17570,본래
17571,청각장애인
17572,체중
17573,몸무게
17574,칫솔
17575,의
17576,할머니
17577,조모
17578,일반
17579,대개
1757,방문판매
17580,보통
17581,평범하다
17582,자기
17583,스스로
17584,자체
17585,혼자
17586,홀로
17587,자발
17588,자신
17589,자라다
1758,배급
17590,발육
17591,성숙
17592,성장
17593,장성
17594,ㅛ
17595,ㅣ
17596,ㅢ
17597,금세
17598,이십
17599,스물
1759,배당금
175,종성자
17600,입술
17601,미수
17602,사람을차다
17603,판결의공시
17604,뒤적이다
17605,들추다
17606,캐다
17607,되풀이
17608,보지
17609,음부
1760,배당률
17610,치부
17611,ㅎ
17612,울릉도
17613,당구
17614,후계자
17615,후계인
17616,조종사
17617,비행사
17618,성공
17619,침대
1761,백지어음
17620,국회의사당
17621,대학원
17622,거부당하다
17623,기각
17624,부결
17625,게으름
17626,게으르다
17627,게으름을피우다
17628,나태
17629,태만
1762,벤처기업
17630,소매치기
17631,여행사
17632,수술
17633,막걸리
17634,남아프리카공화국
17635,동시
17636,할인
17637,내려가다
17638,내리다
17639,금리
1763,벤처기업
17640,이외
17641,기타
17642,비디오
17643,전세
17644,사람
17645,인간
17646,분
17647,이
17648,자
17649,#NAME?
1764,변동비
17650,노랑
17651,노랗다
17652,누렇다
17653,찍다
17654,네팔
17655,보자기
17656,예사
17657,예삿일
17658,정정당당하다
17659,전쟁터
1765,변동환율
17660,전장
17661,형편없다
17662,보잘것없다
17663,참가자
17664,참가인
17665,ㅜ
17666,숲
17667,녹음
17668,삼림
17669,수림
1766,보수
17670,수풀
17671,무성하다
17672,울창하다
17673,키
17674,신장
17675,몸높이
17676,체고
17677,장하다
17678,ㅠ
17679,기와
1767,보증보험
17680,전승
17681,소승
17682,절충
17683,중학교
17684,강연
17685,연설
17686,오누이
17687,남매
17688,와
17689,과
1768,보증수표
17690,하고
17691,부정
17692,미용
17693,둘째
17694,두번째
17695,간호
17696,문병
17697,병간호
17698,병문안
17699,해방
1769,보통주
176,종속적관계
17700,공중
17701,되다
17702,관형사
17703,컴퓨터
17704,경전
17705,경장
17706,#NAME?
17707,#NAME?
17708,신체기관장
17709,미국
1770,보험금
17710,브라질
17711,아프리카
17712,이집트
17713,불법
17714,동메달
17715,거두다
17716,취하다
17717,강
17718,보고서
17719,칭호공주
1771,보험기간
17720,체험
17721,주인공
17722,올림픽
17723,계산
17724,수
17725,셈
17726,세다¹
17727,헤아리다
17728,충치
17729,일상생활
1772,보험사고
17730,교통사고
17731,학생
17732,학도
17733,피부
17734,자진
17735,방문
17736,브래지어
17737,브라
17738,안심
17739,안전
1773,보험업
17740,안정
17741,장애인직업재활시설
17742,안내인
17743,안내원
17744,면접
17745,급행
17746,고속
17747,기계
17748,장치
17749,간사하다
1774,보험회사
17750,속이다
17751,토끼
17752,딸기
17753,가짜
17754,동행
17755,동반
17756,국수
17757,면
17758,사육사
17759,레바논
1775,복리
17760,내부
17761,안
17762,이내
17763,내용
17764,속
17765,만나다
17766,쿨쿨
17767,식장
17768,듯하다
17769,듯싶다
1776,복리계산
17770,봄
17771,양중
17772,미-
17773,미처
17774,아직
17775,목적지
17776,스카우트
17777,비닐하우스
17778,비닐온실
17779,복판
1777,복식부기
17780,가운데
17781,중심
17782,한가운데
17783,휴게소
17784,맞다
17785,딱
17786,대장
17787,연인
17788,애인
17789,듣다
1778,부도율
17790,소리
17791,소식
17792,청각
17793,유치하다
17794,소극적
17795,혁신
17796,소라
17797,로마
17798,강화도
17799,보건소
1779,부동산감정
177,종속적연결어미
17800,유지
17801,특례
17802,파리하다
17803,평면도
17804,노력
17805,안간힘
17806,공들이다
17807,애쓰다
17808,힘쓰다
17809,비행기
1780,부정선거
17810,항공
17811,항공기
17812,직업교육
17813,괴롭히다
17814,사흘
17815,유리
17816,거울
17817,복습
17818,광영
17819,영광
1781,부정투표
17820,치약
17821,빨래
17822,빨다
17823,세탁
17824,세계인
17825,인류
17826,농장
17827,책
17828,도서
17829,서적
1782,부패선거구
17830,책자
17831,펴다
17832,날씬하다
17833,갈고닦다
17834,연마
17835,단련
17836,#NAME?
17837,깜박대다
17838,깜박거리다
17839,깜박깜박하다
1783,북대서양조약
17840,기생
17841,더부살이
17842,난항
17843,어려워하다
17844,어렵다
17845,알아보다
17846,파란색
17847,파랑
17848,청
17849,청색
1784,북진정책
17850,통합
17851,특성
17852,패다
17853,한의원
17854,열여덟
17855,십팔
17856,유혹
17857,마찬가지
17858,같다
17859,동일
1785,분권주의
17860,맞다
17861,동
17862,똑같다
17863,성결
17864,관리비
17865,매진
17866,고갈
17867,소모
17868,동나다
17869,매진되다
1786,불가침선언
17870,바닥나다
17871,없애다
17872,다팔리다
17873,바나나
17874,공문
17875,공문서
17876,협박
17877,#NAME?
17878,거지
17879,걸인
1787,불신임결의
17880,회비
17881,값
17882,대금
17883,가격
17884,금액
17885,돈
17886,금전
17887,화폐
17888,삯
17889,품삯
1788,불완전중립국
17890,수고비
17891,수수료
17892,공감
17893,젓가락
17894,이자
17895,멀리하다
17896,메뉴
17897,차림표
17898,연지
17899,열광
1789,불평등조약
178,#NAME?
17900,타결
17901,합의
17902,자동차에승차
17903,타인
17904,남
17905,타자
17906,난쟁이
17907,흐리다
17908,고향
17909,기린
1790,불할양조약
17910,호텔
17911,헌신
17912,현기증
17913,어지럼증
17914,리더
17915,지도자
17916,편취죄
17917,아랫사람
17918,탑승
17919,오르다
1791,붉은여단
17920,올라서다
17921,올라타다
17922,타다
17923,꿇다
17924,무릎을꿇다
17925,나침반
17926,나침판
17927,신경질
17928,짜증
17929,물건을인도
1792,브뤼셀조약
17930,인도받다
17931,헝가리
17932,시장
17933,장
17934,매점
17935,감히
17936,ㄲ
17937,된장
17938,대출금
17939,대부금
1793,비동맹국
17940,수익
17941,청소년
17942,더러
17943,드물다
17944,양치질
17945,양치
17946,존댓말
17947,존대어
17948,높임말
17949,존경어
1794,비동맹국회의
17950,존대어
17951,존댓말
17952,존칭어
17953,상사
17954,거미
17955,곳간
17956,수레
17957,월경
17958,생리
17959,달거리
1795,비동맹주의
17960,생도
17961,사관생도
17962,사관
17963,사관생
17964,지하철
17965,전철
17966,칠레
17967,친자
17968,친자식
17969,개나리
1796,비례대표
17970,백만
17971,성인
17972,채팅
17973,자라왔다
17974,자라다
17975,납품
17976,들이쉬다
17977,ㅉ
17978,훈민정음
17979,한글
1797,비례대표제
17980,한국말
17981,호랑나비
17982,전씨
17983,통일
17984,북어
17985,명태
17986,건태
17987,뜨개질
17988,마비
17989,후회
1798,비림비공
17990,독일어
17991,독어
17992,수영
17993,오리
17994,프라이드
17995,자존심
17996,긍지
17997,검사
17998,턱
17999,퇴원
1799,비무장중립
179,주격조사
17,군법
18000,독일
18001,환경부
18002,이해
18003,납득
18004,양해
18005,시리아
18006,손자
18007,열매밤
18008,초밥
18009,접다
1800,비밀선거
18010,복구
18011,동네
18012,마을
18013,만
18014,인상을쓰다
18015,관공서
18016,방송국
18017,지체장애인
18018,권리
18019,권한
1801,비밀조약
18020,정장
18021,멍하다
18022,멍하니
18023,만화책
18024,대나무
18025,부랴부랴
18026,허겁지겁
18027,허둥거리다
18028,허둥대다
18029,복장
1802,비상임이사국
18030,입다
18031,프린터
18032,평균
18033,평균값
18034,평균치
18035,헌법재판소
18036,십만
18037,아일랜드
18038,신체의등
18039,등호
1803,비스탈린화
18040,등표
18041,경험
18042,ㅙ
18043,포격
18044,탈퇴
18045,텔레비전
18046,티브이
18047,예수님
18048,케이블카
18049,케이블
1804,비폭력주의
18050,윷
18051,시아버지
18052,시부
18053,호박
18054,주차장
18055,챔피언
18056,우승자
18057,먹다
18058,식사
18059,공약
1805,비핵무장지대
18060,이등
18061,물약
18062,그리워하다
18063,동경
18064,사모
18065,그리다
18066,그립다
18067,당사자
18068,본인
18069,기원
1806,비핵지대
18070,빌다
18071,수의사
18072,수의
18073,이사
18074,전출
18075,이웃
18076,아무나
18077,운영
18078,단어
18079,낱말
1807,사대자유
18080,하사
18081,핀란드
18082,맵시
18083,태
18084,보다
18085,시각
18086,위하다
18087,#NAME?
18088,연사
18089,연설가
1808,사실상의정부
18090,연설사
18091,연설자
18092,바람을피우다
18093,받다
18094,얻다
18095,타다
18096,영양사
18097,도우미
18098,기록
18099,기술
1809,사일구혁명
180,주동문
18100,종류
18101,가지
18102,종목
18103,종
18104,다각
18105,다각도
18106,제자
18107,모나코
18108,사도
18109,도제
1810,사전운동
18110,당근
18111,홍당무
18112,사무원
18113,사무직원
18114,우연
18115,공교롭다
18116,간부
18117,위원
18118,경기도
18119,죽이다
1811,사회민주주의
18120,해치다
18121,라디오
18122,백두산
18123,장백산
18124,원숭이
18125,사춘기
18126,청춘기
18127,문법
18128,바다
18129,해양
1812,사회왕제
18130,한꺼번에
18131,경상북도
18132,경북
18133,고속도로
18134,금요일
18135,박학
18136,유식
18137,콜롬비아
18138,기업
18139,회사
1813,사회제국주의
18140,사
18141,넘어오다
18142,치밀다
18143,감금
18144,강요
18145,강구
18146,경상남도
18147,경남
18148,대회
18149,회
1814,사회주의정당
18150,대가
18151,줄
18152,대열
18153,늘어서다
18154,줄지어서다
18155,행렬
18156,이용
18157,활용
18158,도시
18159,도회
1815,사회파시즘
18160,도회지
18161,계승자
18162,계승인
18163,조작
18164,괜찮다
18165,무방하다
18166,공기의순환
18167,세배
18168,연
18169,조롱
1816,산디니스타민족해방전선
18170,우롱
18171,실천
18172,입장
18173,훈련병
18174,훈병
18175,호흡
18176,씻다
18177,닦다
18178,금색
18179,황금색
1817,산헤드린
18180,골드색
18181,동맹
18182,프랑스어
18183,불어
18184,가져가다
18185,추진
18186,잇다
18187,외출
18188,걷어붙이다
18189,적극
1818,삼림행정
18190,백부
18191,큰아버지
18192,졸업식
18193,열다
18194,개방
18195,배구
18196,임씨
18197,하늘
18198,개다
18199,바이올린
1819,삼민주의
181,주어
18200,국방
18201,결혼
18202,혼인
18203,화혼
18204,아메리카
18205,미국
18206,미합중국
18207,엉뚱하다
18208,포복절도
18209,경제
1820,삼에스정책
18210,자장면
18211,짜장면
18212,목수
18213,목공
18214,광산
18215,복직
18216,복임
18217,잃어버리다
18218,분실
18219,잃다
1821,삼일오정부통령선거
18220,강당
18221,다행
18222,가수
18223,점원
18224,판매자
18225,판매원
18226,판매인
18227,세일즈맨
18228,활을쏘는사수
18229,도깨비
1822,상호원조조약
18230,보라
18231,보라색
18232,정신적장애
18233,정신장애
18234,양말
18235,시설
18236,전라북도
18237,전북
18238,대모
18239,지리멸렬
1823,샌프란시스코회의
18240,쿠바
18241,겨루다
18242,겨루기
18243,경쟁
18244,고사
18245,고시
18246,수험
18247,승부
18248,시합
18249,시험
1824,생산관리
18250,종족
18251,부족
18252,살아남다
18253,안녕하세요
18254,안녕하십니까
18255,안녕히가십시오
18256,안녕히계세요
18257,전파
18258,판매
18259,매각
1825,금시장
18260,매출
18261,팔다
18262,갈망
18263,박수
18264,박자
18265,손뼉
18266,크다
18267,꽤
18268,매우
18269,몹시
1826,냉담자
18270,무척
18271,아주
18272,대
18273,대단히
18274,별로
18275,그다지
18276,최고
18277,달성
18278,이루다
18279,이룩하다
1827,대림초
18280,그렇다
18281,그러하다
18282,형용사
18283,상여금
18284,보너스
18285,갚다
18286,상환
18287,배상
18288,벌다
18289,꽹과리
1828,등불
18290,엘살바도르
18291,홍콩
18292,서대문
18293,돈의문
18294,공항
18295,비행장
18296,답
18297,대답
18298,내키다
18299,싶다
1829,라파엘
182,주어부
18300,원하다
18301,바라다
18302,소원
18303,바람
18304,욕구
18305,염원
18306,원
18307,와인
18308,스파게티
18309,외투
1830,레지오마리애
18310,겉옷
18311,외국어
18312,광부
18313,처형
18314,친지
18315,배탈
18316,관청
18317,관헌
18318,낳다
18319,나다
1831,마귀
18320,태어나다
18321,분만
18322,생식
18323,출산
18324,출생
18325,탄생
18326,해산
18327,화려하다
18328,호화
18329,기미하다
1832,마리아
18330,여미하다
18331,화미하다
18332,빛나다
18333,유치원
18334,구월
18335,남색
18336,잡채
18337,수저
18338,숟가락
18339,회사원
1833,멜기세덱
18340,포르투갈
18341,동남아시아
18342,춘천
18343,춘천시
18344,낙타
18345,석탄
18346,무뚝뚝하다
18347,할아버지
18348,조부
18349,일석이조
1834,미사전례서
18350,일거양득
18351,이중
18352,중복
18353,행패
18354,횡포
18355,건의
18356,제의
18357,때문
18358,바람
18359,탓
1835,미사참례
18360,말미암다
18361,인하다
18362,#NAME?
18363,무상
18364,선구자
18365,결혼식
18366,혼례
18367,혼례식
18368,인부
18369,에스컬레이터
1836,밀라노칙령
18370,당부
18371,부탁
18372,요청
18373,청하다
18374,요구
18375,검문소
18376,디자이너
18377,도안자
18378,설계사
18379,의지
1837,바리사이파
18380,기대다
18381,구급차
18382,응급차
18383,앰뷸런스
18384,숙부
18385,작은아버지
18386,문화체육관광부
18387,버스에승차
18388,자신
18389,나
1838,소비자실태조사
18390,저
18391,내
18392,원망
18393,부장
18394,대장
18395,범죄
18396,죄
18397,관인
18398,공인
18399,인관
1839,부부일치운동
183,주체존대법
18400,직인
1840,수수료
1841,수익자부담금
1842,부활삼종기도
1843,비천하다
1844,신용
1845,신용자금
1846,실명제
1847,실질성장률
1848,실질임금
1849,사도요한
184,준말
1850,아이엠에프
1851,약속어음
1852,사목교서
1853,약정이자
1854,어음
1855,어음교환소
1856,어음할인
1857,예금이자세
1858,예금증서
1859,예수금
185,줄임표
1860,예치금
1861,외화
1862,외화
1863,운전자금
1864,부동산피에프대출
1865,부실채권
1866,부양공제
1867,부채비율
1868,분업
1869,분할상환
186,중모음
1870,분할지급
1871,불경기
1872,불량대출
1873,불완전고용
1874,불황
1875,브랜드전략
1876,브랜드전략
1877,브로커
1878,비수기
1879,비용
187,중문
1880,사망보험
1881,사무자동화
1882,사양산업
1883,사채시장
1884,산업
1885,산업공황
1886,산업구조
1887,산업박람회
1888,산업스파이
1889,산재보험
188,중성
1890,상공회의소
1891,상권
1892,상업신용장
1893,상업어음
1894,상업이윤
1895,상업자금
1896,상여급제도
1897,상인
1898,상장증권
1899,상장회사
189,중성모음
18,기관
1900,상품
1901,상품권
1902,상품유통
1903,상환
1904,새마을금고
1905,생계비
1906,생명보험회사
1907,생산계획
1908,생산과잉
1909,생산과정
190,중성자
1910,섀도캐비닛
1911,서구연합
1912,서남파
1913,서독평화계약
1914,서방국가
1915,서방세계
1916,서방칠개국정상회담
1917,서임의원
1918,선거
1919,선거간섭
191,중심적의미
1920,선거군주국
1921,선거군주제
1922,선거록
1923,선거지반
1924,선거투표
1925,선린정책
1926,선린주의
1927,선전포고
1928,선정군주제
1929,선정주의
192,중음
1930,세계국가
1931,세계연방
1932,세계정부
1933,세계정세교서
1934,세계평화평의회
1935,세력범위
1936,세습군주국
1937,세습군주제
1938,소련공산당
1939,소비에트
193,중자음
1940,소선거구
1941,소선거구제
1942,소수대표제
1943,소수민족문제
1944,소연방최고회의
1945,소총회
1946,소환권
1947,소환제
1948,쇄국정책
1949,수교조약
194,#NAME?
1950,수상
1951,수장주의
1952,수전동맹
1953,순회대사
1954,스와데시운동
1955,스와라지
1956,통사적피동법
1957,파생적사동법
1958,파열음
1959,평서형종결어미
195,#NAME?
1960,위조어음
1961,성장률
1962,이익
1963,이익률
1964,이익잉여금
1965,이중구조
1966,인수
1967,인터넷뱅킹
1968,임금체계
1969,자금동결
196,#NAME?
1970,자기앞수표
1971,사회복지주일
1972,저금리정책
1973,저축
1974,전가
1975,전국경제인연합회
1976,절상
1977,성물
1978,성사
1979,성인반열
197,#NAME?
1980,성좌
1981,성체등
1982,성체성혈
1983,생산물
1984,생산방법
1985,생산비
1986,생산업
1987,생산원가
1988,생산품
1989,생활비
198,지시관형사
1990,서민금융
1991,선도
1992,설비자금
1993,설비투자
1994,성수기
1995,세계경제
1996,세계무역
1997,세계은행
1998,세입
1999,세입
199,지시대명사
19,금부처
1,국민발안제
2000,소득공제
2001,소득세
2002,소득수준
2003,소득액
2004,소매상업
2005,소매시장
2006,소비
2007,소비성향
2008,소비자
2009,소비자가격조사
200,지시형용사
2010,소비자금융
2011,소비자물가
2012,소비자물가지수
2013,소비자보호법
2014,소비지출
2015,소액주주
2016,소액지폐
2017,손익계산
2018,손익분기점
2019,손해보험
201,지역언어학
2020,수요량
2021,수요자
2022,수익성
2023,수익자부담
2024,수입
2025,수입상
2026,수입상
2027,수입신용장
2028,스와라지운동
2029,스타트
202,#NAME?
2030,스탈린비판
2031,스톡홀름국제평화문제연구소
2032,시당
2033,시당부
2034,시아이에이
2035,시에스시이
2036,시장제사회주의
2037,시정권
2038,시정방침
2039,시정연설
203,#NAME?
2040,식민
2041,식민정책
2042,식민주의
2043,식민행정
2044,신고립주의
2045,신권설
2046,신나치주의
2047,신보수주의
2048,신분제국가
2049,신생국
204,직접높임
2050,신생독립국가
2051,신임장
2052,신정
2053,신좌익
2054,신탁통치이사회
2055,실권파
2056,실효적지배
2057,심의기관
2058,십팔개국군축위원회
2059,아랍민족주의
205,어문규범
2060,아랍석유상회의
2061,아랍연맹
2062,아시아먼로주의
2063,아시아아랍제국
2064,아시아아프리카그룹
2065,아시아의원연맹
2066,아이아르에이
2067,아이언트라이앵글
2068,아이피에스에이
2069,아파르트헤이트
206,어미
2070,아프리카사회주의
2071,아프리카통일기구
2072,아프리카횡단정책
2073,안전보장
2074,고라
2075,고르반
2076,수련기
2077,쉬는교우
2078,가버나움
2079,신부
207,어법
2080,신심운동
2081,신조
2082,심판
2083,공기
2084,양형영성체
2085,엘리야
2086,엠마오
2087,구도자
2088,연옥영혼
2089,열두제자
208,어법대로적기
2090,영광의신비
2091,영생
2092,가시면류관
2093,영신수련
2094,간사
2095,간증
2096,갈렙
2097,소연방최고회의간부회의
2098,집행관
2099,수술이불가능하다
209,#NAME?
20,핵확산방지조약
2100,프린트스크린키
2101,수입자유화
2102,수입제한
2103,수입초과
2104,수출무역
2105,수출상
2106,수출상
2107,수출송장
2108,수출자유지역
2109,수출장려금
210,어순
2110,수출초과
2111,수표
2112,수표액
2113,순소득
2114,순이자
2115,시가
2116,시가발행
2117,시간급
2118,시간불임금
2119,시간임금제
211,#NAME?
2120,시디
2121,시세
2122,시이오
2123,시장
2124,시장규제
2125,시장생산
2126,시장세분화
2127,시장위험
2128,시장점유율
2129,시장조사
212,#NAME?
2130,시중은행
2131,시중판매
2132,식량자급률
2133,신용거래
2134,신용금고
2135,신용장
2136,신용조사
2137,신용판매
2138,실물
2139,실물경제
213,어용론
2140,실업보험
2141,실질경제성장률
2142,실질국민소득
2143,실질이자
2144,아이엠에프
2145,아이엠에프
2146,액면
2147,액면
2148,액면가
2149,액면발행
214,어절
2150,약정
2151,약정대금
2152,양로보험
2153,어음거래
2154,어음배서
2155,어음소지인
2156,에너지산업
2157,엑스포
2158,안전보장이사회
2159,안전보장조약
215,어종
2160,안전조약
2161,안전조치
2162,안정세력
2163,압제정치
2164,앤저스
2165,야경국가
2166,양극체제
2167,양당외교
2168,어업정책
2169,억압정책
216,어휘형태소
2170,언코크
2171,에르푸르트강령
2172,에리트레아해방전선혁명평의회
2173,에프오에이
2174,엠에스에이
2175,엠에스에이협정
2176,역도미노이론
2177,연립내각
2178,연립정부
2179,연방
217,언어공동체
2180,연방거래위원회
2181,연방의회
2182,연차교서
2183,연합내각
2184,엽관제도
2185,영구혁명론
2186,영국연방
2187,영세중립
2188,영세중립국
2189,예비교섭
218,언어기호
2190,예비선거
2191,오슬로협정
2192,오에이에스
2193,오원외교
2194,완전중립국
2195,완충국
2196,완충지대
2197,왕령식민지
2198,왕정복고
2199,외교관계조약
219,언어분류
21,합병선거
2200,외교교섭
2201,외교단
2202,외교자원
2203,외교적
2204,우민정책
2205,우익정당
2206,운크라
2207,워싱턴선언
2208,원내총무
2209,원외운동
220,언어학
2210,원외투쟁
2211,위원회중심주의
2212,위임적독재
2213,유럽공동체
2214,유럽방위공동체
2215,유럽안전보장협력회의
2216,유럽의회
2217,갈멜산
2218,갓
2219,강포
221,언중
2220,게바
2221,라합
2222,로고스
2223,구약
2224,권사
2225,권속
2226,권위
2227,그리스도론
2228,그리스도의재림
2229,기도
222,#NAME?
2230,기독교그노시스파
2231,기이하다
2232,기적
2233,예규
2234,올무
2235,길르앗
2236,니골라당
2237,다락방
2238,단
2239,대언자
223,ㅔ에
2240,도고
2241,동정녀탄생
2242,드라빔
2243,디나
2244,강변도로표지
2245,거리표지
2246,견인
2247,견인지역표지
2248,경운기
2249,고인물튐표지
224,에1①
2250,과속방지턱표지
2251,교통규제표지
2252,교통소양교육
2253,교통참여교육
2254,구간끝표지
2255,구간시작표지
2256,규정속도
2257,다인승차량전용차로표지
2258,귀염
2259,기형
225,에1③
2260,긴장
2261,농
2262,갈라진틈
